Name,Type,Cuisine,Area,Address,Phone,Website,Opening Hours,OSM Rating,Latitude,Longitude,Google Maps,Google Rating,Google Reviews,Price Range,Special Notes,Source
Arabian Khabsa Restaurant and Party Center,Restaurant,,Other Dhaka,Beside Jigatola Bus Stand,01977691994,,13:00-23:00,,23.7395734,90.375673,"https://www.google.com/maps?q=23.7395734,90.375673",N/A,N/A,N/A,N/A,OpenStreetMap
Arabian Nights,Restaurant,,Mohammadpur,,,,,,23.7632092,90.3613365,"https://www.google.com/maps?q=23.7632092,90.3613365",N/A,N/A,N/A,N/A,OpenStreetMap
Arabika Coffee,Café / Coffee Shop,Café / Bakery / Dessert,Gulshan 2,176 Gulshan North Ave,+880 1313-487398,N/A,7:30 AM – 3:00 AM,N/A,,,N/A,4.4,1266,৳৳ Mid-range,"Specialty coffee, americano, mocha, embassy area, late night",
Arafat Hotel,Restaurant,,Mirpur,,,,,,23.8090582,90.3638153,"https://www.google.com/maps?q=23.8090582,90.3638153",N/A,N/A,N/A,N/A,OpenStreetMap
Arisha Hotel & Restaurant,Restaurant,,Dhanmondi,,,,,,23.7504752,90.3871389,"https://www.google.com/maps?q=23.7504752,90.3871389",N/A,N/A,N/A,N/A,OpenStreetMap
Ariston,Fast Food,,Gulshan,,+8801920784483,,Sa-Th 10:00-21:30,,23.7808319,90.4069322,"https://www.google.com/maps?q=23.7808319,90.4069322",N/A,N/A,N/A,N/A,OpenStreetMap
Army Food Market,Restaurant,asian;barbecue;bubble_tea;burger;chicken;chinese;coffee_shop,Mirpur DOHS,ECB Chattar,"+8801685070090, 01925-257496",,Mo-Su 11:00-23:30,,23.8229429,90.3935543,"https://www.google.com/maps?q=23.8229429,90.3935543",N/A,N/A,N/A,N/A,OpenStreetMap
Aroma Restaurant,Restaurant,,Other Dhaka,,,,,,23.854922,90.4042205,"https://www.google.com/maps?q=23.854922,90.4042205",N/A,N/A,N/A,N/A,OpenStreetMap
Arsalan,Restaurant,,Bashundhara,,,,,,23.8129685,90.4250453,"https://www.google.com/maps?q=23.8129685,90.4250453",N/A,N/A,N/A,N/A,OpenStreetMap
Ash Cafe & Bistro,Café / Coffee Shop,Café / Bakery / Dessert,Mirpur-12,"Level 6, Safura Tower, House 45, Rd No. 7",+880 1626-262409,N/A,11:00 AM – 11:30 PM,N/A,23.8272,90.3637,N/A,3.3,17,,"Café bistro, evening dining, lounge",
Ashik Tea Point,Café / Coffee Shop,Café / Bakery / Dessert,Mirpur-1,"Rainkhola, Dhaka 1216",+880 1581-611677,N/A,3:04 PM – 11:04 PM,N/A,23.8009,90.3637,N/A,4.5,102,,"Malai tea, best in area, small stall, budget",
Ashrafi Ka Dhaba,Restaurant,,Mohammadpur,,,,,,23.7613117,90.3608604,"https://www.google.com/maps?q=23.7613117,90.3608604",N/A,N/A,N/A,N/A,OpenStreetMap
Ashta Banjan,Casual Dining,Bengali / Mughlai,Sector 11,Sonargaon Janapath Rd,+880 1601-493919,N/A,1:00 PM – 11:00 PM,N/A,23.855,90.404,N/A,3.2,131,,"Bengali, khichuri, kala bhuna, bharta",
Asia Garden Restore,Restaurant,,Motijheel,Outer Circular Road,,,Mo-Su 07:00-12:00,,23.7348492,90.4172704,"https://www.google.com/maps?q=23.7348492,90.4172704",N/A,N/A,N/A,N/A,OpenStreetMap
Asian Kitchen,Restaurant,,Rampura,,,,,,23.7731835,90.4255436,"https://www.google.com/maps?q=23.7731835,90.4255436",N/A,N/A,N/A,N/A,OpenStreetMap
Assurance Farm Cafe / Hazi Nanna Biriyani,Biriyani House,Bengali / Mughlai,Mirpur-10,"Plot#37, Ave#01, Section#10, Block#B, Benaroshi Polli",+880 1313-043554,N/A,8:00 AM – 11:00 PM,N/A,23.8101,90.3637,N/A,4,3742,৳৳ Mid-range,"Kacchi biriyani, farm fresh, Old Dhaka style",
Atithi fast food,Fast Food,,Dhanmondi,,,,,,23.7474012,90.38028,"https://www.google.com/maps?q=23.7474012,90.38028",N/A,N/A,N/A,N/A,OpenStreetMap
Atrium Restaurant,Restaurant,thai;chinese;asian,Cantonment,"50-52,, Baridhara J Block",,,12:00-23:00,,23.8024976,90.4228489,"https://www.google.com/maps?q=23.8024976,90.4228489",N/A,N/A,N/A,N/A,OpenStreetMap
Att-Tin,Fast Food,,Mirpur,Road 23,,,,,23.8170464,90.3538063,"https://www.google.com/maps?q=23.8170464,90.3538063",N/A,N/A,N/A,N/A,OpenStreetMap
Autograph Live music Cafe,Restaurant,,Rampura,,,,,,23.7616058,90.4303565,"https://www.google.com/maps?q=23.7616058,90.4303565",N/A,N/A,N/A,N/A,OpenStreetMap
Auwal Biryani House,Restaurant,,Bashabo,,,,,,23.7403514,90.4325314,"https://www.google.com/maps?q=23.7403514,90.4325314",N/A,N/A,N/A,N/A,OpenStreetMap
Avano - Asian Fusion Restaurant,Restaurant,asian;korean;japanese;chinese,Pallabi,"House 45, Lift 8, Floor 9, Safura Tower, Rd No 7, Mirpur 12",+880 1898-876666,https://www.avanobd.com/,Mo-Su 12:00-23:30,,23.8272376,90.3645148,"https://www.google.com/maps?q=23.8272376,90.3645148",N/A,N/A,N/A,N/A,OpenStreetMap
AyanDine & Food Park,Fast Food,,Aftabnagar,,,,,,23.7554136,90.4438397,"https://www.google.com/maps?q=23.7554136,90.4438397",N/A,N/A,N/A,N/A,OpenStreetMap
Azizjeya mistanno bhandar,Restaurant,,Unknown,,,,,,,,,N/A,N/A,N/A,N/A,OpenStreetMap
B M Coffee House & Fast Food বি এম কফি হাউজ এন্ড ফাস্টফুড,Cafe,,Uttara,,,,,,23.8936149,90.4039415,"https://www.google.com/maps?q=23.8936149,90.4039415",N/A,N/A,N/A,N/A,OpenStreetMap
BBQ Bangladesh,Restaurant,pizza;italian;chicken;mexican;korean,Cantonment,,,,,,23.8002004,90.41181,"https://www.google.com/maps?q=23.8002004,90.41181",N/A,N/A,N/A,N/A,OpenStreetMap
BD Naga Fuchka,Restaurant,,Bashabo,,,,,,23.7432316,90.4341906,"https://www.google.com/maps?q=23.7432316,90.4341906",N/A,N/A,N/A,N/A,OpenStreetMap
BD'S Khandani Caffeine,Restaurant,,Mohammadpur,,,,,,23.7630165,90.3627688,"https://www.google.com/maps?q=23.7630165,90.3627688",N/A,N/A,N/A,N/A,OpenStreetMap
BELLA ITALIA,Restaurant,italian,Gulshan,,,,,,23.7861371,90.4167905,"https://www.google.com/maps?q=23.7861371,90.4167905",N/A,N/A,N/A,N/A,OpenStreetMap
BFC,Restaurant,,Other Dhaka,"101, Kakrail Road",+8801720087690,,10:00-23:00,,23.7385155,90.4090764,"https://www.google.com/maps?q=23.7385155,90.4090764",N/A,N/A,N/A,N/A,OpenStreetMap
BFC,Fast Food,,Other Dhaka,Naya Paltan Box Culvert Road,,,Mo-Su 09:00-23:00,,23.7323257,90.4134393,"https://www.google.com/maps?q=23.7323257,90.4134393",N/A,N/A,N/A,N/A,OpenStreetMap
BFC,Fast Food,fast_food,Other Dhaka,,,,,,23.7419835,90.4117582,"https://www.google.com/maps?q=23.7419835,90.4117582",N/A,N/A,N/A,N/A,OpenStreetMap
BFC (Best Fried Chicken),Fast Food,Western / Fast Food,Mirpur-12,"Safura Tower 1st Floor, Mirpur-12",+880 1886-831743,N/A,10:00 AM – 10:30 PM,N/A,23.8272,90.3637,N/A,3.9,374,৳৳ Mid-range,"Fried chicken, burger, local chain",
BUET Cafe,Cafe,,Lalbagh,,,,,,23.7266583,90.391049,"https://www.google.com/maps?q=23.7266583,90.391049",N/A,N/A,N/A,N/A,OpenStreetMap
Babor Ali Biriani House,Food Court,,Jatrabari,,,,,,23.7178277,90.425397,"https://www.google.com/maps?q=23.7178277,90.425397",N/A,N/A,N/A,N/A,OpenStreetMap
Baburchi,Restaurant,indian,Hazaribagh,,,,,,23.7402637,90.3747148,"https://www.google.com/maps?q=23.7402637,90.3747148",N/A,N/A,N/A,N/A,OpenStreetMap
Baburchi Bari,Restaurant,,Bashundhara,,,,Mo-Su 07:00-23:00,,23.8162498,90.424683,"https://www.google.com/maps?q=23.8162498,90.424683",N/A,N/A,N/A,N/A,OpenStreetMap
Baburchi Restaurant,Restaurant,,Malibagh,,,,,,23.7545408,90.4157254,"https://www.google.com/maps?q=23.7545408,90.4157254",N/A,N/A,N/A,N/A,OpenStreetMap
Bachelor Point,Cafe,,Hazaribagh,,,,,,23.7418435,90.3744178,"https://www.google.com/maps?q=23.7418435,90.3744178",N/A,N/A,N/A,N/A,OpenStreetMap
Badda Darbar Restaurant,Restaurant,"Bangladeshi, Indiann",Gulshan,"La 62/2, Middle Badda",,,,,23.7775957,90.4259197,"https://www.google.com/maps?q=23.7775957,90.4259197",N/A,N/A,N/A,N/A,OpenStreetMap
Bagdad Biriyani,Restaurant,,Old Dhaka,Abul Hasnat Road,,,,,23.7181005,90.4006969,"https://www.google.com/maps?q=23.7181005,90.4006969",N/A,N/A,N/A,N/A,OpenStreetMap
Bagicha Restaurant,Restaurant,asian,Other Dhaka,,,,,,23.7333329,90.406562,"https://www.google.com/maps?q=23.7333329,90.406562",N/A,N/A,N/A,N/A,OpenStreetMap
Bailey BBQ,Fast Food,,Other Dhaka,,,,,,23.7418535,90.4117503,"https://www.google.com/maps?q=23.7418535,90.4117503",N/A,N/A,N/A,N/A,OpenStreetMap
Bailey pitha,Restaurant,,Other Dhaka,"15, natok sharani",+8801750950564,,10:00-22:00,,23.7419136,90.4095847,"https://www.google.com/maps?q=23.7419136,90.4095847",N/A,N/A,N/A,N/A,OpenStreetMap
Baily Hut,Restaurant,,Other Dhaka,,,,,,23.7417184,90.4107104,"https://www.google.com/maps?q=23.7417184,90.4107104",N/A,N/A,N/A,N/A,OpenStreetMap
Baily Pitha Ghor,Fast Food,,Bashundhara,,,,,,23.8125033,90.4253392,"https://www.google.com/maps?q=23.8125033,90.4253392",N/A,N/A,N/A,N/A,OpenStreetMap
Bake Elegance,Fast Food,,Other Dhaka,Bawnia Main Road,,,,,23.845774,90.387884,"https://www.google.com/maps?q=23.845774,90.387884",N/A,N/A,N/A,N/A,OpenStreetMap
Bakeman,Restaurant,,Uttara,"05, Mymenshingh Road, Sector 03, Uttara C/A",+8801730313882,,,,23.8614708,90.399773,"https://www.google.com/maps?q=23.8614708,90.399773",N/A,N/A,N/A,N/A,OpenStreetMap
Baker Fast Food & Pastry,Restaurant,,Other Dhaka,"2, natok Sharani",+88029335950,,,,23.7420464,90.410478,"https://www.google.com/maps?q=23.7420464,90.410478",N/A,N/A,N/A,N/A,OpenStreetMap
Baker's Bay,Restaurant,,Other Dhaka,,,,,,23.7841264,90.3436243,"https://www.google.com/maps?q=23.7841264,90.3436243",N/A,N/A,N/A,N/A,OpenStreetMap
Bambo Shoot,Restaurant,,Uttara,"11, Dhaka - Mymansing Highway",+8801751623776,,,,23.8620858,90.3995842,"https://www.google.com/maps?q=23.8620858,90.3995842",N/A,N/A,N/A,N/A,OpenStreetMap
Banaful,Cafe,,Malibagh,,,,,,23.7493057,90.4263241,"https://www.google.com/maps?q=23.7493057,90.4263241",N/A,N/A,N/A,N/A,OpenStreetMap
Banaful sweets,Restaurant,,Mohammadpur,,,,,,23.7668993,90.3587584,"https://www.google.com/maps?q=23.7668993,90.3587584",N/A,N/A,N/A,N/A,OpenStreetMap
Banalata,Fast Food,,Kafrul,,,,,,23.7911942,90.3878115,"https://www.google.com/maps?q=23.7911942,90.3878115",N/A,N/A,N/A,N/A,OpenStreetMap
Bangaliana Bhoj,Restaurant,,Bashundhara,,,,,,23.8123619,90.4240087,"https://www.google.com/maps?q=23.8123619,90.4240087",N/A,N/A,N/A,N/A,OpenStreetMap
Bangaliyana Voj1,Restaurant,,Mirpur,,,,,,23.8064724,90.3664482,"https://www.google.com/maps?q=23.8064724,90.3664482",N/A,N/A,N/A,N/A,OpenStreetMap
Bangla,Restaurant,,Gulshan,"Ga-96, Bir Uttam Rafiqul Islam Avenue",,,,,23.7807893,90.4255455,"https://www.google.com/maps?q=23.7807893,90.4255455",N/A,N/A,N/A,N/A,OpenStreetMap
Bangla  Hotel,Restaurant,,Mirpur,,,,,,23.8059605,90.3744705,"https://www.google.com/maps?q=23.8059605,90.3744705",N/A,N/A,N/A,N/A,OpenStreetMap
Bangla Beef Secret,Restaurant,regional,Mirpur,,,,,,23.8106086,90.3681806,"https://www.google.com/maps?q=23.8106086,90.3681806",N/A,N/A,N/A,N/A,OpenStreetMap
Bangla Biriani House,Restaurant,indian,Pallabi,,,,,,23.8218114,90.3778921,"https://www.google.com/maps?q=23.8218114,90.3778921",N/A,N/A,N/A,N/A,OpenStreetMap
Bangla Khabar Ghar,Restaurant,,Dhanmondi,Green Road,,,Mo-Su 07:00-23:00,,23.7553794,90.3889945,"https://www.google.com/maps?q=23.7553794,90.3889945",N/A,N/A,N/A,N/A,OpenStreetMap
Bangla Restaurant,Restaurant,,Motijheel,"28/A-2, Circular Road",,,Mo-Su 07:00-23:00,,23.730588,90.4161927,"https://www.google.com/maps?q=23.730588,90.4161927",N/A,N/A,N/A,N/A,OpenStreetMap
Bangla Restora-বাংলা রেস্তোরাঁ,Restaurant,regional,Mirpur,,,,08:00-11:00,,23.810118,90.3716442,"https://www.google.com/maps?q=23.810118,90.3716442",N/A,N/A,N/A,N/A,OpenStreetMap
Banoful Sweet Shop,Restaurant,,Postogola,,,,,,23.6939579,90.4344885,"https://www.google.com/maps?q=23.6939579,90.4344885",N/A,N/A,N/A,N/A,OpenStreetMap
Banolata Coffee Shop,Cafe,,Pallabi,,,,"Mo-Su,PH 07:30-23:00",,23.8243437,90.364076,"https://www.google.com/maps?q=23.8243437,90.364076",N/A,N/A,N/A,N/A,OpenStreetMap
Banolata Food Palace,Restaurant,ice_cream;cake;coffee_shop;asian;fish_and_chips;diner;chicken;curry;thai;fish;breakfast;tea;chinese,Mirpur,"Plot 6, Main road 3, Sector 7, Mirpur",+8801938830710,https://www.banolatafoodpalace.com/,Mo-Su 11:00-23:00,,23.8166463,90.3657071,"https://www.google.com/maps?q=23.8166463,90.3657071",N/A,N/A,N/A,N/A,OpenStreetMap
Baoxi Kafei,Restaurant,,Gulshan,"Barun Tower, 15, Gulshan Circle -2",,,,,23.7946812,90.4137302,"https://www.google.com/maps?q=23.7946812,90.4137302",N/A,N/A,N/A,N/A,OpenStreetMap
Bar-B-Q Tonite,Restaurant,,Dhanmondi,,,,,,23.7536736,90.3705514,"https://www.google.com/maps?q=23.7536736,90.3705514",N/A,N/A,N/A,N/A,OpenStreetMap
Barbeque Station,Restaurant,,Mirpur,,,,,,23.8024023,90.3533478,"https://www.google.com/maps?q=23.8024023,90.3533478",N/A,N/A,N/A,N/A,OpenStreetMap
Barisal Muslim Hotel,Restaurant,,Old Dhaka,Nawabpur Rd,,,,,23.7206208,90.4111897,"https://www.google.com/maps?q=23.7206208,90.4111897",N/A,N/A,N/A,N/A,OpenStreetMap
Barishal Hotel And Restaurant,Restaurant,,Gulshan,korail,,,,,23.7829206,90.41171,"https://www.google.com/maps?q=23.7829206,90.41171",N/A,N/A,N/A,N/A,OpenStreetMap
Barna Biryani,Restaurant,,Old Dhaka,Jonson Road,,,Mo-Su 09:00-23:00,,23.7116681,90.4117015,"https://www.google.com/maps?q=23.7116681,90.4117015",N/A,N/A,N/A,N/A,OpenStreetMap
Basilico,Restaurant,,Malibagh,"399/B, Shahid Baki Sarak",+8801745150775,,,,23.75251,90.41739,"https://www.google.com/maps?q=23.75251,90.41739",N/A,N/A,N/A,N/A,OpenStreetMap
Baskin Robbins,Fast Food,,Dhanmondi,,,,,,23.7459754,90.3735659,"https://www.google.com/maps?q=23.7459754,90.3735659",N/A,N/A,N/A,N/A,OpenStreetMap
Basmoti,Restaurant,,Banani,,,,,,23.7927618,90.4044081,"https://www.google.com/maps?q=23.7927618,90.4044081",N/A,N/A,N/A,N/A,OpenStreetMap
Baton Rouge,Restaurant,,Gulshan,,,,,,23.7923662,90.4157108,"https://www.google.com/maps?q=23.7923662,90.4157108",N/A,N/A,N/A,N/A,OpenStreetMap
Bay Leaf,Restaurant,,Mirpur,,,,,,23.8098915,90.3676144,"https://www.google.com/maps?q=23.8098915,90.3676144",N/A,N/A,N/A,N/A,OpenStreetMap
Bay Leaf Restaurant,Café / Coffee Shop,Chinese / Thai / Asian Fusion,Mirpur-10,"House 2, Rd No 5",+880 1792-686878,N/A,11:00 AM – 11:00 PM,N/A,23.8101,90.3637,N/A,3.8,1060,৳৳ Mid-range,"Chinese, Thai, multi-cuisine, party venue",
Beans & Blend,Cafe,,Banani,,,,,,23.7934121,90.4044798,"https://www.google.com/maps?q=23.7934121,90.4044798",N/A,N/A,N/A,N/A,OpenStreetMap
Beans and Grills,Restaurant,,Bashabo,,,,,,23.7629585,90.4337901,"https://www.google.com/maps?q=23.7629585,90.4337901",N/A,N/A,N/A,N/A,OpenStreetMap
Beauty Hotel and Restaurant,Restaurant,,Gulshan,"F-20/5, Progoti Sharani, Middle Badda",,,,,23.7776085,90.4255927,"https://www.google.com/maps?q=23.7776085,90.4255927",N/A,N/A,N/A,N/A,OpenStreetMap
"Beauty Lacchi , Faluda & Kacchi Biriani",Restaurant,regional,Old Dhaka,Kazi Alauddin Road,,,,,23.7216115,90.4057451,"https://www.google.com/maps?q=23.7216115,90.4057451",N/A,N/A,N/A,N/A,OpenStreetMap
Beauty Lacchi Ghor & Faluda,Restaurant,regional,Old Dhaka,Johnson Road,,,08:00-11:00,,23.7128818,90.4114201,"https://www.google.com/maps?q=23.7128818,90.4114201",N/A,N/A,N/A,N/A,OpenStreetMap
Bellagio,Restaurant,,Cantonment,,,,,,23.8037146,90.4110808,"https://www.google.com/maps?q=23.8037146,90.4110808",N/A,N/A,N/A,N/A,OpenStreetMap
Belview ArtCafe,Cafe,,Gulshan,,,,,,23.7907971,90.4067362,"https://www.google.com/maps?q=23.7907971,90.4067362",N/A,N/A,N/A,N/A,OpenStreetMap
Bengal Biriyani,Biriyani House,Bengali / Mughlai,Mirpur DOHS,"DOHS Commercial Complex, Road Number 9",+880 1886-679986,N/A,10:00 AM – 10:00 PM,N/A,23.8379,90.3637,N/A,4.5,13,,"Biriyani, kebab, DOHS area",
Bengal Meat deli,Fast Food,,Gulshan,,,,,,23.7771187,90.4161197,"https://www.google.com/maps?q=23.7771187,90.4161197",N/A,N/A,N/A,N/A,OpenStreetMap
Bengali / Mughlai,Indian / South Asian,Japanese / Korean,Chinese / Thai / Asian Fusion,Tea & Beverages,Café / Bakery / Dessert,N/A,Seafood,N/A,,,N/A,Turkish / Middle Eastern,Western / Grill & Steak,Western / Fast Food,Buffet / Multi-cuisine,
Bengali / Mughlai,Middle Eastern / Arabic,Western / Fast Food,Chinese / Thai / Asian Fusion,,Multi-cuisine,N/A,Buffet / Multi-cuisine,N/A,,,N/A,Café / Bakery / Dessert,Tea & Beverages,Street Food / Snacks,,
Best Fried Chicken,Fast Food,,Shahbagh,"1st Floor, 208, Bara Mogbazar",+880248313320,https://www.bfcbd.com/,,,23.7479109,90.4022828,"https://www.google.com/maps?q=23.7479109,90.4022828",N/A,N/A,N/A,N/A,OpenStreetMap
Bhabir hotel,Restaurant,,Other Dhaka,,,,,,23.7895429,90.388102,"https://www.google.com/maps?q=23.7895429,90.388102",N/A,N/A,N/A,N/A,OpenStreetMap
Bhaggokul Sweets & Snacks,Fast Food,,Other Dhaka,,,,,,23.772228,90.3894996,"https://www.google.com/maps?q=23.772228,90.3894996",N/A,N/A,N/A,N/A,OpenStreetMap
Bhai Bhai Biryani House,Restaurant,,Other Dhaka,Naya Paltan Box Culvert Road,,,Mo-Su 08:00-22:00,,23.732295,90.4135296,"https://www.google.com/maps?q=23.732295,90.4135296",N/A,N/A,N/A,N/A,OpenStreetMap
Bhai Bhai Hotel,Restaurant,,Mirpur,,,,,,23.8099427,90.3754068,"https://www.google.com/maps?q=23.8099427,90.3754068",N/A,N/A,N/A,N/A,OpenStreetMap
"Bhai Bhai Hotel And Restaurant, Restaurant, Goalghat Lane, Dholaikhal, Dhaka",Restaurant,,Old Dhaka,,,,,,23.7138565,90.4132677,"https://www.google.com/maps?q=23.7138565,90.4132677",N/A,N/A,N/A,N/A,OpenStreetMap
Bhai Bon Restaurant,Restaurant,,Bashundhara,,,,,,23.8117828,90.4217949,"https://www.google.com/maps?q=23.8117828,90.4217949",N/A,N/A,N/A,N/A,OpenStreetMap
Bhaigna Dim Chop Ghar,Kebab / Street Grill,Street Food / Snacks,Mirpur-11,"Block-C, Road No 4, Dhaka 1216",+880 1827-510483,N/A,4:00 PM – 1:00 AM,N/A,23.8181,90.3637,N/A,4,63,৳ Budget,"Street-style dim chop, mogoj vuna, kebab",
Bhalgori cafe,Cafe,,Tejgaon,,,,,,23.7781155,90.3965848,"https://www.google.com/maps?q=23.7781155,90.3965848",N/A,N/A,N/A,N/A,OpenStreetMap
Bhoj Banglar Swad,Restaurant,,Other Dhaka,"28/A, Segun Bagicha Rd, Dhaka 1205",+8801788-065174,,"Mo-Th, Sa, Su 12:00-22:00, 13:00-22:00",,23.7337696,90.4067589,"https://www.google.com/maps?q=23.7337696,90.4067589",N/A,N/A,N/A,N/A,OpenStreetMap
Bhooter Bari,Restaurant,,Dhanmondi,,,,,,23.7539432,90.3695795,"https://www.google.com/maps?q=23.7539432,90.3695795",N/A,N/A,N/A,N/A,OpenStreetMap
Biancaffè,Restaurant,chinese,Gulshan,"43, Road 35",,,Su-Fr 10:00-23:00,,23.7881668,90.4144571,"https://www.google.com/maps?q=23.7881668,90.4144571",N/A,N/A,N/A,N/A,OpenStreetMap
Big Bite,Cafe,,Mirpur,1/3,,,,,23.8081329,90.3723679,"https://www.google.com/maps?q=23.8081329,90.3723679",N/A,N/A,N/A,N/A,OpenStreetMap
Big Smoke,Restaurant,,Mirpur,,,,,,23.8184043,90.3657594,"https://www.google.com/maps?q=23.8184043,90.3657594",N/A,N/A,N/A,N/A,OpenStreetMap
Biker Bitz Cafe,Restaurant,,Mirpur,,,,,,23.7933996,90.365276,"https://www.google.com/maps?q=23.7933996,90.365276",N/A,N/A,N/A,N/A,OpenStreetMap
Bikrampur Mishtanno Bhandar,Fast Food,,Mirpur,,,,,,23.8108145,90.3677236,"https://www.google.com/maps?q=23.8108145,90.3677236",N/A,N/A,N/A,N/A,OpenStreetMap
Bikrampur Restore,Restaurant,,Motijheel,Fakirapool Road,,,Mo-Su 07:00-23:00,,23.7333642,90.4154864,"https://www.google.com/maps?q=23.7333642,90.4154864",N/A,N/A,N/A,N/A,OpenStreetMap
Bikrampur Sweets,Fast Food,,Mirpur,,,,,,23.8169992,90.3656344,"https://www.google.com/maps?q=23.8169992,90.3656344",N/A,N/A,N/A,N/A,OpenStreetMap
Bikrompur Biriani,Restaurant,,Uttara,"06, Road 2, Sector 3, Uttara",,,,,23.8613687,90.3989013,"https://www.google.com/maps?q=23.8613687,90.3989013",N/A,N/A,N/A,N/A,OpenStreetMap
Bikrompur Dairy And Foods Store,Restaurant,,Malibagh,,,,,,23.7475117,90.4300756,"https://www.google.com/maps?q=23.7475117,90.4300756",N/A,N/A,N/A,N/A,OpenStreetMap
Bikrompur Mistanno,Restaurant,,Motijheel,,,,,,23.7348488,90.4170797,"https://www.google.com/maps?q=23.7348488,90.4170797",N/A,N/A,N/A,N/A,OpenStreetMap
Binni Restaurant,Bengali / South Asian Restaurant,Bengali / Mughlai,Gulshan 1,"Concord Sark Building, 56/A Rd 132",+880 1823-351225,N/A,12:00 PM – 5:00 AM,N/A,,,N/A,4,1293,৳৳ Mid-range,"Letka khichuri, morog polao, loitta fry, prawn sizzling, late night",
Bird Eye Restaurent,Restaurant,,Dholaikhal,,+88029561049,https://www.agranibank.org/,,,23.7304982,90.4120492,"https://www.google.com/maps?q=23.7304982,90.4120492",N/A,N/A,N/A,N/A,OpenStreetMap
Biriyani House,Restaurant,,Mirpur,,,,,,23.797949,90.3530423,"https://www.google.com/maps?q=23.797949,90.3530423",N/A,N/A,N/A,N/A,OpenStreetMap
Biriyani Hunter,Restaurant,biriany,Other Dhaka,,+8801984130033,,,,23.6987999,90.44456,"https://www.google.com/maps?q=23.6987999,90.44456",N/A,N/A,N/A,N/A,OpenStreetMap
Biriyani Store,Restaurant,,Gulshan,,,,,,23.7768951,90.4259599,"https://www.google.com/maps?q=23.7768951,90.4259599",N/A,N/A,N/A,N/A,OpenStreetMap
Biriyani Wala,Restaurant,,Pallabi,,,,,,23.8363327,90.3766295,"https://www.google.com/maps?q=23.8363327,90.3766295",N/A,N/A,N/A,N/A,OpenStreetMap
Biryani Ghor,Restaurant,,Mohammadpur,Mirpur Road,,,Mo-Su 10:00-22:00,,23.7590912,90.3733931,"https://www.google.com/maps?q=23.7590912,90.3733931",N/A,N/A,N/A,N/A,OpenStreetMap
Bismillah Biriani House,Restaurant,,Bashabo,,,,,,23.7459229,90.4337396,"https://www.google.com/maps?q=23.7459229,90.4337396",N/A,N/A,N/A,N/A,OpenStreetMap
Bismillah Biriyani House,Restaurant,,Mirpur DOHS,"Bawnia Bazar, Bawnia Main Road",,,,,23.8446792,90.3876067,"https://www.google.com/maps?q=23.8446792,90.3876067",N/A,N/A,N/A,N/A,OpenStreetMap
Bismillah Biriyani House,Restaurant,,Other Dhaka,"Bot Tola, Bawnia",,,,,23.8545585,90.386475,"https://www.google.com/maps?q=23.8545585,90.386475",N/A,N/A,N/A,N/A,OpenStreetMap
Bismillah Biriyani House,Restaurant,,Mirpur,,,,,,23.8171145,90.3559377,"https://www.google.com/maps?q=23.8171145,90.3559377",N/A,N/A,N/A,N/A,OpenStreetMap
Bismillah Chatpoti,Fast Food,,Mirpur,,,,,,23.8067938,90.3543052,"https://www.google.com/maps?q=23.8067938,90.3543052",N/A,N/A,N/A,N/A,OpenStreetMap
Bismillah Chotpoti House,Restaurant,,Pallabi,,,,,,23.8352517,90.376713,"https://www.google.com/maps?q=23.8352517,90.376713",N/A,N/A,N/A,N/A,OpenStreetMap
Bismillah Dilli Kabab / বিসমিল্লাহ্ দিল্লি কাবাব,Restaurant,,Old Dhaka,,,,,,23.7087541,90.3933503,"https://www.google.com/maps?q=23.7087541,90.3933503",N/A,N/A,N/A,N/A,OpenStreetMap
Bismillah Dosa Xpress,Cafe,,Mohammadpur,,,,,,23.7642838,90.3586603,"https://www.google.com/maps?q=23.7642838,90.3586603",N/A,N/A,N/A,N/A,OpenStreetMap
Bismillah Hotel,Restaurant,,Demra,,,,,,23.7121245,90.4499111,"https://www.google.com/maps?q=23.7121245,90.4499111",N/A,N/A,N/A,N/A,OpenStreetMap
Bismillah Hotel & Restaurant,Restaurant,,Karwan Bazar,,,,,,23.7555432,90.4073849,"https://www.google.com/maps?q=23.7555432,90.4073849",N/A,N/A,N/A,N/A,OpenStreetMap
"Bismillah Hotel & Restaurant, Mymensingh Ln, Dhaka",Restaurant,,Shahbagh,,,,,,23.7460186,90.3937914,"https://www.google.com/maps?q=23.7460186,90.3937914",N/A,N/A,N/A,N/A,OpenStreetMap
Bismillah Hotel and Restaurant,Restaurant,,Mirpur,,,,,,23.7956735,90.3522033,"https://www.google.com/maps?q=23.7956735,90.3522033",N/A,N/A,N/A,N/A,OpenStreetMap
Bismillah Kabab Ghar,Restaurant,regional,Old Dhaka,Kazi Alauddin Road,,,,,23.7203648,90.4061538,"https://www.google.com/maps?q=23.7203648,90.4061538",N/A,N/A,N/A,N/A,OpenStreetMap
